x,y,cluster
10.417813,11.954177,-1
12.980464,7.6913185,-1
8.24179,4.892212,-1
10.015857,11.832198,-1
9.641122,13.589948,-1
12.300603,9.125633,-1
13.047748,8.268684,-1
13.405724,13.592952,-1
13.369006,12.043117,46
11.506158,8.46102,-1
9.4625635,7.355595,-1
11.753415,14.092209,-1
11.362998,12.878014,-1
9.636213,11.891106,-1
8.199561,11.883575,-1
9.699314,12.989449,-1
11.369796,12.66648,-1
10.287855,11.689958,-1
11.393736,12.284665,-1
11.773086,14.123827,-1
9.02007,15.228085,-1
7.9801397,12.131343,-1
7.870008,12.418812,-1
13.168586,11.332462,-1
10.670577,9.789746,-1
8.649194,11.960265,-1
8.69468,12.612989,-1
8.533849,12.296415,-1
11.976494,13.93088,-1
8.308668,11.395074,-1
10.183696,10.7362995,-1
11.612318,14.367965,-1
13.636664,10.828525,-1
8.178561,12.137441,-1
7.929317,10.4906225,-1
7.849471,10.968093,-1
7.4304843,10.09562,-1
10.607499,6.478066,-1
9.81914,12.441604,-1
10.382028,8.088078,-1
7.8696275,13.2546835,-1
11.763344,14.149964,-1
10.239477,12.0433035,-1
7.607507,11.355819,-1
11.39933,12.895059,-1
12.068416,11.56076,-1
10.024225,8.3475275,-1
10.754633,7.298694,-1
7.7348566,12.578214,-1
8.040578,12.798253,-1
10.062891,10.240265,-1
8.954202,9.9038315,-1
9.2411175,8.946908,-1
7.0669856,13.467051,-1
11.944976,13.872022,-1
7.795397,13.096833,-1
7.1484904,11.335008,-1
10.482133,12.442118,-1
11.863375,8.135793,-1
9.466982,13.285382,-1
11.711395,14.148443,-1
11.623964,14.061084,-1
10.4557705,6.7738075,-1
8.34772,10.55342,-1
8.019766,12.059216,-1
-7.6640334,13.541819,8
11.447503,9.644264,-1
11.251779,11.572865,-1
16.110668,11.3167305,-1
9.313398,12.792709,-1
8.319611,11.975625,-1
9.54032,12.40934,-1
8.74531,12.145186,-1
8.54362,12.142084,-1
8.246957,12.515229,-1
13.149993,7.8726573,-1
11.559277,8.420302,-1
11.537537,8.143554,-1
11.792213,14.123885,-1
12.044029,12.344659,-1
11.589808,14.342907,-1
12.742759,12.767948,46
11.544385,20.425404,35
12.864355,7.758288,-1
13.5287485,8.333084,45
12.031449,13.753531,-1
12.1214695,9.424582,-1
13.082786,8.627169,-1
12.638521,10.604714,-1
12.479368,7.5531216,-1
9.650938,12.441871,-1
14.388103,7.803965,32
13.990233,7.891142,-1
10.82859,12.632579,-1
17.07701,15.147543,-1
8.160697,13.490434,-1
13.660739,7.8284397,-1
11.805701,14.172539,-1
8.464009,11.42914,-1
11.797495,14.236465,-1
9.193808,14.251197,-1
9.063709,13.870453,-1
8.471221,14.10172,-1
9.668115,10.649485,-1
9.02494,14.238241,-1
9.161809,14.242765,-1
12.12905,8.9323635,-1
11.782229,14.216746,-1
11.79095,14.226931,-1
9.75432,8.808779,-1
11.749618,14.234047,-1
9.791851,11.5316305,-1
8.035893,12.2783985,-1
9.8175335,13.48018,-1
9.6125,10.921297,-1
9.583683,14.016021,-1
9.322178,14.7037,-1
9.421776,13.237696,-1
9.676769,14.244764,-1
8.906158,14.029647,-1
9.571335,13.594298,-1
9.681324,14.309479,-1
10.823423,8.421608,-1
9.753024,14.131331,-1
9.086191,14.155018,-1
9.649882,14.122207,-1
11.700959,10.8074875,-1
9.113571,14.022917,-1
9.409187,14.254923,-1
10.64383,8.373254,-1
10.209949,14.808489,-1
9.695611,14.105277,-1
11.61298,10.398279,-1
5.7337294,8.0798645,-1
11.30296,9.774156,-1
7.4874315,8.889544,-1
7.489942,8.901543,-1
12.125445,12.130645,-1
9.730309,12.643957,-1
9.618921,13.04449,-1
11.646492,8.931639,-1
9.449798,11.261893,-1
12.03478,10.096472,-1
9.756347,10.433359,-1
9.217902,14.014706,-1
9.29228,13.248127,-1
10.541989,14.238593,-1
9.59629,9.282957,-1
11.521938,12.4255905,-1
15.6996355,12.430067,-1
9.355997,12.981698,-1
10.575657,12.680186,-1
12.371414,12.099403,-1
9.5136175,12.100502,-1
10.338813,11.985151,-1
11.016472,12.983469,-1
9.602638,13.987198,-1
9.368705,13.520198,-1
14.2998905,8.144523,32
10.405388,13.696106,-1
10.983888,13.336533,-1
10.767705,13.032128,-1
9.701867,13.745597,-1
10.957398,13.438865,-1
10.740105,12.6067095,-1
9.126302,14.25805,-1
9.878486,14.134426,-1
9.356298,13.826299,-1
11.287049,9.396251,23
10.755818,7.158974,-1
10.478469,13.72085,-1
9.879159,14.374504,-1
11.63561,13.142337,-1
12.941051,13.41331,-1
14.05729,11.086877,-1
8.556905,14.189902,-1
11.388376,12.177498,-1
12.188188,6.9235296,13
3.9300356,6.840193,-1
7.420005,12.552808,-1
10.565685,10.395345,-1
12.930135,10.4920845,-1
9.045698,14.709513,-1
9.514838,13.5966625,-1
13.60641,13.691353,47
8.863346,13.248357,-1
10.842542,13.415695,-1
10.568363,13.398445,-1
12.910631,11.043078,-1
10.819744,13.341062,-1
10.401856,13.641932,-1
9.450681,13.72582,-1
8.8929205,7.539335,-1
9.594814,14.112053,-1
13.499899,8.623046,-1
9.739796,14.109064,-1
10.019741,14.472455,-1
9.619788,14.178555,-1
10.123802,13.62152,-1
9.76974,14.122537,-1
12.358237,8.763535,-1
9.737369,14.2276945,-1
12.128762,7.937421,-1
10.783631,9.358794,-1
9.720503,13.861974,-1
9.563678,12.575427,-1
9.572128,12.52182,-1
9.285832,14.26524,-1
13.51809,13.594985,-1
13.586806,13.726668,-1
9.479718,2.9195094,-1
13.134888,9.966977,-1
9.639644,13.421234,-1
10.306646,5.040186,-1
14.063676,8.436395,32
9.660248,14.219432,-1
12.69038,9.306333,-1
9.889028,14.133514,-1
9.892521,13.951633,-1
9.433282,14.136933,-1
9.206436,14.056369,-1
9.7476,14.1531105,-1
9.7832985,13.968368,-1
10.026446,13.538732,-1
13.466466,8.021438,-1
9.702934,14.202757,-1
11.871062,9.838918,-1
9.322956,14.273602,-1
12.458525,9.087293,-1
12.383623,11.40938,-1
12.992634,8.748242,-1
9.465092,13.251719,-1
13.811103,8.164221,-1
9.768411,14.128873,-1
10.074286,13.591698,-1
10.2989645,5.048075,-1
11.317138,9.539785,-1
14.093229,12.703044,46
13.082256,9.168316,-1
8.0101795,11.452503,-1
11.04527,8.906938,-1
9.229659,13.155152,-1
9.786076,14.167157,-1
9.451888,12.942896,-1
12.100465,10.169215,-1
10.31719,13.612571,-1
9.485815,13.876397,-1
11.755402,13.356533,-1
12.345629,12.90436,-1
12.415607,11.985783,-1
9.446437,14.124815,-1
9.708767,14.149466,-1
8.985168,14.094579,-1
9.338869,13.881396,-1
9.674381,14.128964,-1
9.092054,13.518178,-1
12.134765,8.825013,-1
9.233244,13.470569,-1
9.903534,14.537757,-1
8.814253,11.119432,-1
9.9104595,13.22289,-1
12.521327,11.065398,-1
10.553213,10.489663,-1
11.296262,4.5781927,-1
12.315219,11.435392,-1
9.672987,14.217841,-1
12.344163,11.20326,-1
9.311389,12.267366,-1
8.885909,14.035783,-1
7.435061,11.048129,-1
10.325992,9.996447,-1
7.8462553,11.026781,-1
9.297043,13.323275,-1
9.730089,14.160183,-1
9.740511,14.420561,-1
10.275638,13.587499,-1
9.834053,14.334766,-1
9.53668,14.46103,-1
9.690672,14.218837,-1
9.732217,14.356963,-1
8.54474,13.507434,-1
9.415281,13.515758,-1
8.919069,14.088644,-1
9.73258,14.145423,-1
9.664356,14.2448225,-1
9.718998,14.2420225,-1
9.596388,13.891807,-1
12.318781,11.620407,-1
10.845422,13.32269,-1
9.761011,14.217372,-1
9.908149,14.353798,-1
9.68588,14.2167,-1
8.288456,14.508868,-1
8.1865425,14.668683,-1
8.242973,14.611727,-1
11.447928,11.404214,-1
9.99973,14.26088,-1
8.948676,13.718765,-1
9.976531,14.176525,-1
10.807091,14.256228,-1
9.789344,14.191377,-1
10.489476,14.550264,-1
9.872145,14.091445,-1
7.160839,14.532682,-1
8.601156,12.286467,-1
9.659795,14.175888,-1
9.126508,14.057666,-1
8.68828,14.1497,-1
9.883053,9.771207,-1
8.731753,7.781085,-1
11.29927,4.578646,-1
13.2842655,13.472934,-1
8.523136,13.92694,-1
11.288729,4.58658,-1
8.952753,11.924453,-1
10.28772,13.615538,-1
10.744794,13.358765,-1
9.665651,14.083548,-1
10.735273,12.446709,-1
8.697768,7.6942315,-1
11.296639,4.5784435,-1
10.817204,6.4236755,-1
9.443242,14.951539,-1
9.299779,14.544906,-1
9.402233,14.953621,-1
10.83113,13.594034,-1
11.988642,11.6109495,-1
8.899581,12.835204,-1
13.613575,8.766018,-1
9.705634,14.180564,-1
9.80015,14.166214,-1
6.4372725,6.917017,-1
9.6966715,12.51647,-1
10.177439,8.4730835,-1
10.4106655,6.8352537,-1
13.168968,11.611286,-1
12.886437,8.537333,-1
12.296388,-7.427328,30
10.390878,10.1384325,-1
9.53295,13.323562,-1
11.014549,8.400544,-1
9.543106,12.597307,-1
8.529321,10.909012,-1
9.631675,13.209217,-1
8.033312,6.440209,-1
9.770253,3.282103,-1
7.7733893,9.268595,-1
9.428407,13.447982,-1
9.512242,13.304107,-1
9.62155,10.737865,-1
12.625643,12.727204,-1
9.202412,12.5525675,-1
9.953386,12.439702,-1
8.629147,12.6406555,-1
7.565178,12.113853,-1
12.813583,9.641153,-1
14.641931,12.120438,-1
12.664265,10.816859,-1
11.576709,12.650588,-1
11.652519,12.762795,-1
14.583579,12.1421995,-1
11.58948,13.13856,-1
13.963827,8.487748,-1
10.728778,13.883227,-1
10.660676,13.8742695,-1
10.48021,13.938497,-1
12.439203,8.424936,-1
14.617121,12.102874,-1
14.584676,12.120608,-1
13.471067,13.550485,47
14.611418,12.128599,-1
10.127222,13.670729,-1
9.829019,13.346528,-1
14.012781,8.441987,-1
12.412489,10.08832,-1
13.535475,13.361384,-1
11.94749,11.585565,-1
12.544047,11.115462,-1
11.775914,12.557704,-1
12.002258,12.960242,-1
13.90725,13.991671,47
13.406354,9.134545,-1
12.30498,9.25767,-1
13.6483965,9.312265,-1
12.828349,9.459886,-1
12.858457,7.3672023,-1
13.48293,13.629758,47
12.992769,10.402151,-1
12.582791,14.068699,-1
14.205815,8.861064,-1
14.019465,12.57943,-1
12.605975,10.781641,-1
10.493327,10.735464,-1
8.220577,8.342633,-1
9.616479,7.321898,-1
10.006681,13.224936,-1
11.365605,10.116678,-1
9.9862995,10.979547,-1
12.597123,11.146734,-1
8.038643,11.037464,-1
9.625526,10.159764,-1
8.462249,6.436477,-1
10.255526,9.560701,-1
9.269566,10.636589,-1
7.4382195,9.945684,-1
9.342841,12.283627,-1
9.362378,11.542254,-1
8.236321,8.453911,-1
12.466091,11.445375,-1
13.849402,8.289699,-1
12.673048,8.25896,-1
13.156807,9.231172,-1
9.296495,10.238874,-1
9.928934,9.607805,-1
9.559703,10.496669,-1
8.193891,14.662662,-1
9.588019,10.673887,-1
9.937572,8.885335,-1
11.843321,8.754014,-1
9.36431,10.903804,-1
9.350797,11.377732,-1
9.730816,9.484642,-1
9.923164,11.670942,-1
9.938573,10.653778,-1
8.202213,14.47677,-1
12.139581,7.688661,-1
12.096936,7.6125903,13
8.169931,14.691633,-1
8.1429,11.457452,-1
12.338313,13.299161,-1
8.252218,14.595096,-1
6.6154885,4.416875,-1
8.204437,14.637993,-1
12.368159,14.408942,-1
8.420121,9.251789,-1
-7.663604,13.536586,9
9.10945,10.208562,-1
9.08463,10.087898,-1
8.313968,10.382504,-1
12.866817,8.517083,-1
9.735507,10.559301,-1
10.514254,9.505242,-1
8.398304,11.790054,-1
11.608033,9.773792,-1
8.443219,10.37753,-1
9.055078,10.2988405,-1
9.393636,10.441435,-1
8.677942,10.49738,-1
8.398391,10.360276,-1
8.470579,10.2741785,-1
8.466286,10.318336,-1
9.530581,9.649358,-1
7.8437505,9.57373,-1
9.713909,9.716366,-1
10.889779,13.062308,-1
13.041927,7.932137,-1
8.538987,10.666531,-1
8.854295,10.057359,-1
11.686191,9.265161,-1
9.14588,10.581282,-1
8.901632,11.767421,-1
8.376142,10.999915,-1
7.842394,11.117615,-1
13.059085,11.867182,-1
12.901279,11.629741,-1
13.189643,13.431903,-1
13.236197,12.06313,-1
10.034021,11.587181,-1
9.532035,2.8993466,-1
8.453646,10.344223,-1
8.4590645,10.296716,-1
8.673583,9.947623,-1
8.401524,10.338152,-1
8.448493,10.333016,-1
8.443653,10.2937355,-1
8.389697,10.380709,-1
8.334254,10.366888,-1
13.512136,12.174278,-1
11.522955,9.871518,-1
10.007373,11.516221,-1
13.115157,7.5161,-1
13.298718,8.436402,-1
8.495895,10.335411,-1
8.411702,10.342577,-1
12.965918,12.399079,-1
14.338224,12.90243,46
13.3252535,13.437954,-1
8.397695,10.325299,-1
12.900663,12.155494,-1
10.961303,9.967292,-1
11.338347,12.999758,-1
13.212848,7.7730293,-1
10.608886,12.715912,-1
13.371276,12.034413,-1
13.015986,10.141617,-1
13.405264,12.4991865,46
10.978085,6.6981654,-1
13.639048,13.497669,-1
15.475515,7.684847,39
13.906382,13.992481,47
14.003024,9.501383,-1
12.917409,8.72704,-1
12.150619,9.04873,-1
8.363495,10.27864,-1
10.58314,8.792729,-1
7.08586,6.067602,-1
13.978424,12.5416155,46
10.4696045,13.272469,-1
8.498328,10.380785,-1
13.284135,8.476219,45
13.63755,8.732877,34
13.211898,8.498476,-1
14.001246,12.622617,46
12.212778,9.435853,-1
14.215545,9.623387,-1
9.178906,14.266839,-1
13.071525,8.69686,-1
12.117989,9.617271,-1
10.047811,14.166342,-1
8.73949,7.435183,-1
8.791587,7.692749,-1
10.387358,9.9142885,-1
8.861623,11.180851,-1
13.072473,8.272663,-1
8.378066,10.383068,-1
13.14114,8.726769,-1
14.300663,8.139569,32
15.348386,6.5881786,-1
8.427476,10.467038,-1
8.390225,10.867674,-1
9.581776,7.434012,-1
8.555215,10.941749,-1
8.514082,10.956569,-1
8.531537,10.953431,-1
7.6399784,11.50018,-1
9.459437,13.499296,-1
14.09276,12.661406,46
11.923011,5.698455,-1
7.9316807,9.886751,-1
9.717156,13.295379,-1
13.114608,12.146128,-1
8.570891,10.431068,-1
8.474419,10.529167,-1
9.16617,13.684105,-1
8.392689,8.719332,-1
9.63678,10.395022,-1
8.241496,10.183094,-1
9.79301,10.3009405,-1
8.3567505,10.261946,-1
8.521646,10.443171,-1
11.826401,8.140294,-1
9.506655,2.9414964,-1
10.273061,10.240398,-1
7.5946274,10.692838,-1
7.86284,10.807155,-1
9.577907,3.0408404,-1
9.766553,13.802941,-1
9.553826,13.335272,-1
8.42876,10.401745,-1
9.474247,13.378198,-1
9.472475,13.491028,-1
8.113262,10.456888,-1
9.158604,11.43907,-1
8.363308,10.304567,-1
8.394047,10.336921,-1
9.163664,9.753108,-1
8.402745,10.294925,-1
10.015856,8.999532,-1
7.346572,10.821365,-1
8.31756,10.2371025,-1
9.195902,9.894524,-1
8.405699,10.327971,-1
8.200914,10.5795555,-1
8.706451,11.682737,-1
8.073166,11.409074,-1
8.0479765,11.282581,-1
7.297161,10.5439,-1
7.916795,10.487808,-1
9.621181,13.325646,-1
5.665913,6.911876,-1
8.808617,10.957203,-1
7.741812,10.755302,-1
9.335807,12.885789,-1
10.895158,6.5104814,-1
9.531965,2.901565,-1
8.438882,10.28896,-1
8.374751,10.407921,-1
8.141471,10.258733,-1
8.325402,10.386521,-1
9.199117,9.8860035,-1
11.092375,15.815731,-1
8.342688,10.368929,-1
7.667288,12.1427765,-1
9.120464,9.727496,-1
9.2095585,9.956102,-1
10.19181,10.222295,-1
9.368254,3.0316825,-1
7.5657997,10.085755,-1
7.399021,10.015159,-1
10.685536,13.09428,-1
12.672886,11.67883,-1
7.818764,12.350817,-1
9.919804,12.111487,-1
11.096093,10.344176,-1
11.10572,10.37087,-1
13.025076,11.94735,-1
13.44207,11.107502,-1
13.165136,13.534641,-1
13.143465,13.488462,-1
12.9931555,11.928292,-1
12.353575,11.718751,-1
6.494591,7.219243,-1
9.471195,13.307532,-1
10.042192,11.833756,-1
9.928243,8.037104,-1
9.875962,12.114113,-1
8.247318,14.434255,-1
9.834987,11.752349,-1
13.01266,11.620684,-1
9.593251,13.24748,-1
9.552765,12.998667,-1
9.064891,11.6886635,-1
10.629984,12.519353,-1
10.543408,12.263451,-1
9.139434,11.013453,-1
9.400871,13.368066,-1
9.018951,11.770201,-1
10.242511,13.277599,-1
9.620251,11.644438,-1
13.039774,10.165801,-1
8.7548275,9.868708,-1
12.960112,8.962111,-1
9.0104885,11.777655,-1
9.0963955,11.801303,-1
12.824874,10.344877,-1
9.12221,11.633823,-1
9.551941,12.327209,-1
9.369629,13.554967,-1
20.498344,3.162165,37
12.967473,11.403698,-1
7.6835623,12.45283,-1
7.808392,12.308825,-1
7.531477,12.18549,-1
10.431801,11.8319235,-1
7.644352,12.23444,-1
12.177731,7.6744275,-1
12.772025,11.50411,-1
10.276768,11.493125,-1
9.585912,13.081867,-1
9.973931,13.622769,-1
10.315003,14.207584,-1
10.164535,13.317257,-1
9.470053,13.268458,-1
-7.671271,13.534681,9
12.607593,12.309419,-1
9.439894,12.361152,-1
9.056116,13.537371,-1
11.271737,8.468664,-1
9.529558,12.538443,-1
11.367975,12.416116,-1
8.002814,9.548976,-1
9.579918,12.419107,-1
9.5069,13.921072,-1
8.394295,13.948358,-1
9.12186,13.622804,-1
9.20145,13.5409355,-1
9.603648,14.13087,-1
7.7648506,13.8235,-1
13.236965,9.71153,-1
10.365425,11.655924,-1
10.985261,8.052043,-1
10.356818,10.819753,-1
9.179992,12.143159,-1
13.0595,9.716494,-1
9.823134,3.2039406,-1
9.236365,13.58565,-1
7.7782445,13.800196,-1
11.072778,10.189198,-1
9.116489,13.423059,-1
10.351718,7.0188613,-1
10.52048,6.7613254,-1
7.351634,10.363679,-1
10.81371,10.203396,-1
9.081238,13.36631,-1
9.519262,12.335191,-1
7.600878,10.988412,-1
8.201977,13.476255,-1
7.9433236,10.9828,-1
9.003728,11.209522,-1
15.245876,13.991653,-1
10.257036,9.838218,-1
10.355247,13.396747,-1
9.179358,13.226,-1
14.198691,7.5018578,-1
9.268553,10.177889,-1
8.326205,11.102663,-1
9.365714,10.535637,-1
9.743653,13.463195,-1
9.879541,13.470619,-1
10.590935,10.665297,-1
10.186058,12.481377,-1
9.520217,12.859423,-1
9.290902,3.1738083,-1
10.164798,10.434687,-1
9.163586,14.715431,-1
8.741414,13.445304,-1
11.8306675,8.382084,-1
11.025827,9.624941,-1
9.1545315,13.585193,-1
9.889247,12.138539,-1
9.370603,12.567162,-1
9.078875,13.560788,-1
7.7801127,13.779353,-1
11.296379,4.5764794,-1
10.058677,10.942809,-1
9.095791,12.184219,-1
9.18053,12.920843,-1
9.103244,13.580997,-1
11.358593,10.062599,-1
11.215829,9.3931265,23
9.187873,13.404584,-1
8.38926,11.677118,-1
9.594069,12.907798,-1
9.142828,13.130954,-1
10.022847,13.060042,-1
9.16044,13.568467,-1
10.178171,14.785689,-1
10.23133,13.858228,-1
9.257773,13.662634,-1
9.582231,12.56211,-1
9.751865,13.666283,-1
9.075603,13.567123,-1
9.078517,13.579832,-1
9.892502,13.632479,-1
12.055788,7.523702,-1
9.382126,12.7356,-1
8.544353,12.821145,-1
12.0309,8.080152,-1
11.461322,8.525788,-1
8.886569,13.228209,-1
10.613065,8.912158,-1
9.712768,14.234883,-1
9.45035,13.38007,-1
9.992609,11.910156,-1
8.884711,12.694278,-1
11.645943,10.278832,-1
9.909167,13.25655,-1
9.013422,13.404996,-1
9.788268,12.546016,-1
10.704745,12.886319,-1
9.326579,13.85113,-1
10.638684,9.760396,-1
9.392932,12.620752,-1
10.090477,9.847202,-1
9.154318,13.434471,-1
8.305459,12.61782,-1
9.119752,13.451287,-1
8.452892,13.9478245,-1
9.888986,10.248356,-1
9.507706,13.967186,-1
8.789773,11.32935,-1
7.7797585,13.791223,-1
9.625716,13.64282,-1
7.6659265,11.345515,-1
10.485325,10.291779,-1
8.070247,12.611444,-1
10.992093,9.804184,-1
9.0959,13.491653,-1
7.511832,12.535057,-1
9.27146,13.196046,-1
9.480623,13.762876,-1
7.077414,14.589264,-1
9.047683,13.460422,-1
9.084497,13.581125,-1
8.489668,13.429805,-1
11.29627,4.5760927,-1
8.799015,13.5143,-1
8.516835,12.842226,-1
9.645714,12.263794,-1
9.601555,12.629965,-1
9.093085,13.506845,-1
10.952806,13.010549,-1
10.787799,9.75515,-1
7.6804113,10.905791,-1
10.656838,6.630944,-1
7.6075077,13.018784,-1
9.576412,12.873661,-1
13.487756,12.387078,-1
9.4947405,12.912772,-1
9.794502,13.302931,-1
10.68727,12.706171,-1
12.86658,9.75107,-1
9.3994465,12.997866,-1
9.063112,13.748432,-1
9.486437,12.527993,-1
10.984765,12.823694,-1
9.054627,14.056735,-1
9.475538,12.224025,-1
9.747416,13.790373,-1
9.813228,13.740627,-1
9.333569,13.736661,-1
11.296458,4.576815,-1
9.149721,13.5605135,-1
9.040126,13.47743,-1
10.6169815,13.136253,-1
7.77049,13.7851515,-1
11.4043,10.324901,-1
11.3882885,8.911643,-1
9.132396,13.1052885,-1
9.069476,12.567121,-1
8.987484,13.31655,-1
9.2085285,13.57421,-1
9.4518175,12.379752,-1
9.001317,13.488198,-1
8.695312,14.137682,-1
11.185931,13.03254,-1
9.911231,9.786303,-1
9.358136,12.986752,-1
9.368048,13.823538,-1
9.421967,12.75143,-1
9.26013,13.404651,-1
9.128658,13.585364,-1
9.735097,13.799681,-1
9.662944,14.102176,-1
10.033729,13.110294,-1
9.058454,11.945078,-1
10.289757,12.976788,-1
9.14732,12.747531,-1
9.868485,10.131865,-1
13.388807,7.593665,-1
9.150064,13.505665,-1
8.367158,12.65825,-1
7.986218,13.266787,-1
10.877184,13.938073,-1
6.579121,7.9148083,-1
11.7511425,7.460167,-1
10.399998,8.309569,-1
8.404441,10.072167,-1
11.567211,9.201734,-1
5.44621,10.519696,-1
11.5159,10.199229,-1
10.221025,14.290931,-1
10.364616,14.300092,-1
-7.6432204,13.518489,9
9.639329,12.405588,-1
10.743283,14.059511,-1
10.636484,6.5849843,-1
10.869156,13.873967,-1
10.584881,14.490925,-1
10.28118,14.818636,-1
10.262257,12.116142,-1
10.892688,14.284793,-1
11.393009,9.145491,-1
10.211258,12.238617,-1
12.056192,8.681573,-1
11.022227,13.973318,-1
11.244197,8.824759,-1
10.161757,11.843915,-1
12.792493,11.014016,-1
11.872311,8.474711,-1
11.426792,8.491878,-1
10.450012,10.465645,-1
10.560148,14.218296,-1
12.39681,8.766522,-1
12.867967,11.112289,-1
9.263619,12.495721,-1
10.813312,14.170594,-1
15.744444,6.6531715,23
10.578467,13.745081,-1
11.265638,11.631935,-1
11.435861,13.777695,-1
11.144061,13.3097,-1
9.449253,13.471887,-1
8.815826,13.523127,-1
10.049606,13.26627,-1
11.201545,13.853251,-1
10.967706,14.050271,-1
10.937204,11.718138,-1
9.71827,13.176764,-1
10.177785,12.425771,-1
11.030545,13.990322,-1
8.340959,8.536088,-1
10.5371685,14.149233,-1
15.74521,6.652643,23
10.268998,14.814072,-1
11.562154,8.933551,-1
10.633334,6.4556537,-1
12.748522,8.13789,-1
10.979094,13.936123,-1
12.87686,12.10166,-1
9.920054,9.869598,-1
10.727239,14.216051,-1
12.984917,8.452396,-1
10.728123,13.502791,-1
9.807858,3.357227,-1
8.899015,10.995714,-1
11.027553,14.060815,-1
10.763628,14.207864,-1
10.510695,14.16947,-1
9.588124,7.3358145,-1
10.499748,13.3546095,-1
10.743358,13.937199,-1
10.576463,10.550806,-1
13.096699,12.367129,46
12.597693,8.4268055,-1
8.658256,11.463226,-1
10.697303,12.890898,-1
12.1076145,12.306372,-1
11.141425,13.97452,-1
11.924693,9.903568,-1
9.499562,2.9612164,-1
13.082082,12.295503,46
15.45752,11.786612,-1
12.339818,9.148765,-1
11.015499,13.952082,-1
7.4924126,7.202102,-1
7.529533,6.9430423,-1
13.0421505,7.8723855,-1
9.418171,2.9648259,-1
12.410206,9.060673,-1
13.139316,8.506966,-1
12.328053,9.797421,-1
13.643488,12.268671,46
13.4463825,13.547472,-1
9.610077,7.205584,-1
9.559779,13.917145,-1
12.215611,12.501181,-1
13.53812,13.628304,47
13.704032,12.576958,-1
13.578863,12.221837,-1
10.526543,11.781335,-1
10.833022,14.180516,-1
11.35263,12.92348,-1
12.380593,9.012971,16
10.0844755,11.136896,-1
10.705312,14.567843,-1
12.002333,11.820478,-1
13.115255,11.574259,-1
13.712793,9.917106,-1
10.768542,14.3554945,-1
10.681176,9.382575,-1
8.311855,8.4798355,-1
12.8615265,12.926897,46
11.728584,12.536234,46
11.847133,12.617039,-1
13.075772,10.901914,-1
10.942958,9.892819,-1
14.229346,7.747576,-1
10.891,14.329703,-1
11.397477,9.632126,-1
13.413731,8.445593,-1
13.145421,9.325976,-1
17.645973,5.3562016,40
12.155753,8.124616,-1
10.286772,14.047134,-1
8.425546,12.975548,-1
9.21474,11.488894,-1
10.300906,7.6147614,-1
11.564843,9.452648,-1
10.7093,13.046877,-1
12.460855,11.889062,-1
10.545096,14.201947,-1
9.480926,2.915857,15
9.571234,11.88488,-1
10.676785,13.964529,-1
15.355097,11.768167,-1
12.644251,13.037416,-1
9.8936,13.196963,-1
9.215207,13.449537,-1
11.129877,9.661415,-1
9.344657,14.213423,-1
9.570339,2.8890765,15
10.286744,11.753569,-1
10.429296,11.547706,-1
10.380729,14.095761,-1
8.933609,14.648038,-1
10.472645,14.205715,-1
10.616406,14.314105,-1
10.852236,14.23937,-1
9.727291,11.889925,-1
10.390906,6.6698346,-1
9.705373,9.433225,-1
8.124817,12.300735,-1
8.7337475,11.511061,-1
11.481809,12.948189,-1
9.828678,12.670483,-1
10.559486,13.655668,-1
11.234123,9.321364,23
9.777597,13.940281,-1
9.87308,13.439731,-1
12.716285,11.563999,-1
10.288525,13.064608,-1
10.566742,14.007198,-1
10.86806,14.05178,-1
8.453454,12.642334,-1
9.476799,2.9205213,15
9.0935755,13.578847,-1
10.27351,14.091365,-1
12.68817,11.627052,-1
10.047832,12.513085,-1
10.829259,14.241183,-1
10.305157,14.818074,-1
12.6558075,11.544174,-1
10.925518,14.164736,-1
15.462871,10.91573,-1
10.165502,14.763237,-1
10.319094,11.673683,-1
10.5577965,13.874403,-1
12.061396,8.544131,-1
8.080758,12.734388,-1
10.903245,14.194312,-1
10.076952,13.679283,-1
8.619988,12.308602,-1
10.580043,14.295793,-1
8.435431,11.59513,-1
13.276686,8.541172,-1
9.595472,12.2750845,-1
10.873828,13.911273,-1
7.2562,6.131457,-1
9.63264,12.805147,-1
10.38276,13.561698,-1
11.434833,13.793804,-1
10.530622,14.064898,-1
11.408593,12.502217,-1
10.66057,14.05369,-1
11.202884,9.4772625,-1
10.912371,14.21434,-1
12.93507,9.33533,-1
11.564745,10.02243,-1
12.669828,12.044403,-1
10.868041,12.295122,-1
13.583517,13.666501,47
12.822895,12.294627,-1
12.800711,12.915653,-1
12.147078,9.545385,-1
13.181417,13.372772,-1
12.83666,12.064176,-1
12.367881,9.46673,-1
8.491236,11.428673,-1
20.49361,3.1470287,38
8.527907,11.413585,-1
12.688132,11.091925,-1
10.260464,11.982529,-1
11.845242,11.866541,-1
11.986165,11.735186,-1
9.296821,11.765199,-1
8.463956,11.447798,-1
11.783372,11.748957,-1
8.458592,11.376431,-1
7.7489543,10.305185,-1
10.901888,12.149955,-1
12.668206,11.082718,-1
8.195478,10.722089,-1
8.67663,10.233096,-1
7.754158,11.201153,-1
9.523088,11.995807,-1
8.495464,11.514451,-1
9.554449,2.890927,-1
6.8861423,10.8634615,-1
6.7305975,10.800403,-1
7.8328342,11.0465555,-1
10.93855,6.570891,-1
7.170585,10.791994,-1
10.527656,10.903792,-1
8.505125,11.421282,-1
